text,label,label_encoded
STARCARE FAMILY IRVING T,Healthcare,3
MPHC CORPORATE PHOENI,Healthcare,3
SMALL SMILES RICHMOND,Healthcare,3
HSA CARD PURCHASE PETERS HOSP,Healthcare,3
TODD MABRY DDS SCOTTSDALE,Healthcare,3
VICE AUSTIN T,Healthcare,3
RAINBOW ACRES LOS ANGELES,Healthcare,3
ARA KESHISHIAN A,Healthcare,3
CHECK CRD PUR RTRN WEBEYECARE,Healthcare,3
NEWMAN EPRESS CARE EMPORIA,Healthcare,3
HSA CARD PURCHASE STEPHEN G SEILER COLORADO SPRI,Healthcare,3
WRAPPED WELLNESS HOUSTON T,Healthcare,3
WRIGHTSBORO MEDICAL AUGUSTA,Healthcare,3
JERNBERG CHIROPRACTIC SIOU CITY,Healthcare,3
ERICKSON FAMILY NEW PRAGUE,Healthcare,3
WESTERN ANIMAL CLINIC DENVER,Healthcare,3
DALENA WATSONPERS CHANDLER,Healthcare,3
PLANNED PARENTHOOD DELAVAN,Healthcare,3
RIVIERA FAMILY FITNESS CRESTVIEW,Healthcare,3
VCA PALMS PALMS,Healthcare,3
HSA CARD PURCHASE CRAFT CHIROPRACTIC CHARLOTTE,Healthcare,3
AGAPE COUNSELING T,Healthcare,3
BROOKS ORTHODONTIC,Healthcare,3
MRMC CBO RICHMOND MECHANICSVLLE,Healthcare,3
CHW SEQUOIA HOSPIT REDWOOD CITY,Healthcare,3
HSA CARD PURCHASE MEDICAL OFFICE MGM,Healthcare,3
CHOICE HUMANITARIAN WEST JORDAN,Healthcare,3
IOWA FOOT AND ANKLE CEDAR RAPIDS,Healthcare,3
DARKER TAN ROSWELL,Healthcare,3
TERANCE COCHRANE RENO,Healthcare,3
DIGESTIVELIVER SPECIA HOUSTON T,Healthcare,3
MONTE D ALLEN DOP T,Healthcare,3
WHCC WOBURN,Healthcare,3
CHECK CRD PUR RTRN A PLUS EYECARE CEDAR PARK T,Healthcare,3
THOMAS THOMAS DDS TEMPE,Healthcare,3
DENVER MEDICAL SOLUTIO WHEAT RIDGE,Healthcare,3
PET EMERGENCY TRAUMA S KALISPELL,Healthcare,3
CONTIENTAL FMLY MEDICI GREEN VALLEY,Healthcare,3
CASTLEVIEW HOSPITAL,Healthcare,3
HSA CARD PURCHASE DALE E SPRINGHILL ANCHORAGE,Healthcare,3
PFLUGERVILLE ANIMA PFLUGERVILLE T,Healthcare,3
SHUMWAY DENTAL CARE CHANDLER,Healthcare,3
CHECK CRD PUR RTRN WHITE ROCK CHIROPRACTI TEMPE,Healthcare,3
BACA CENTER T,Healthcare,3
TMD TUCSON LLC TUCSON,Healthcare,3
GARY L HENDERSON TUCSON,Healthcare,3
HSA CARD PURCHASE PREVEA SHEB SUPERI,Healthcare,3
NANCY J NEWBY,Healthcare,3
HSA CARD PURCHASE ADVANCED CHIROPRAC GOLDEN VALLEY,Healthcare,3
CHECK CRD PUR RTRN PLAN SALUD COLLI FORT COLLINS,Healthcare,3
A Z DENTAL PLLC GLENDALE,Healthcare,3
BARNETT CLINIC LLC CHANDLER,Healthcare,3
CATER BECK ORTHODONT GALLUP,Healthcare,3
NMSW HIGHPOINT,Healthcare,3
TEAS ENDOCRINE HOUSTON T,Healthcare,3
DEKALB TECH HIMS,Healthcare,3
MANZANITA TUCSON,Healthcare,3
FAIRWOOD ANIMAL HOSPIT SPOKANE,Healthcare,3
SLEEP SPECIALIS BOISE,Healthcare,3
JRG DENTALIUM CERAMICS,Healthcare,3
KEVIN M CHRIST DMD,Healthcare,3
NYSC GREENWICH,Healthcare,3
LAKE SUCCESS UROLO LAKE SUCCESS,Healthcare,3
MARRIAGETODAY T,Healthcare,3
KIM S ARNASON DDS SIERRA VISTA,Healthcare,3
ROYAL MUSEUM VICTORIA,Healthcare,3
HEATHROW CHIROPRAC LAKE MARY,Healthcare,3
ALASKA PERINATOLOGY ANCHORAGE,Healthcare,3
SHANNON SALONVIVASE YORBA LINDA,Healthcare,3
LARCART LLC SOUTH JORDAN,Healthcare,3
KERRIGAN FAMILY MEDICA PALM DESERT,Healthcare,3
KEY WHITMAN EYE CENTER DALLAS T,Healthcare,3
HSA CARD PURCHASE STEVEN L HECHLER D OVERLAND PARK,Healthcare,3
MEDSTAT INC,Healthcare,3
HSA CARD PURCHASE SACRAMENTO HEART SACRAMENTO,Healthcare,3
BOISE ORAL MAIL BOISE,Healthcare,3
LOVEJOY DEBROWN TEMPE,Healthcare,3
COPPELL FAMILY MED COPPELL T,Healthcare,3
FAMILY FUSION PLC,Healthcare,3
JACINTO W BEARD DDS I COLUMBUS,Healthcare,3
SUNLIGHT ALLIANCE,Healthcare,3
EAST VLY MEZA,Healthcare,3
LUKES REGIONA BOISE,Healthcare,3
GERIATRIC SPECIALTIES PHOENI,Healthcare,3
PEARL CHU KWONG JACKSONVILLE,Healthcare,3
KENDALL DRIVE ANIM MIAMI,Healthcare,3
TRIPP FAMILY MEDIC TWIN FALLS,Healthcare,3
JAFFAR ELAHI SUN LAKES,Healthcare,3
CANNON VALLEY VET CLIN NORTHFIELD,Healthcare,3
PPNT LOCATION CODE PLANO T,Healthcare,3
ADULT PHOENI,Healthcare,3
DIABETES ENDOCRINOLO,Healthcare,3
CODAC BEH HLTH SVCS,Healthcare,3
TERRACE PLACE CLINIC,Healthcare,3
NORTH SBRBN CHIRO CLIN FEDERAL HEIGH,Healthcare,3
ABE CHIROPRACTIC HUDSON,Healthcare,3
WISCONSIN ATHLETIC CLB,Healthcare,3
DGD CLINIC SAN ANTONIO T,Healthcare,3
SPANISH TRAIL DENTAL G,Healthcare,3
KERN RADIOLOGY TRUTUN,Healthcare,3
ROBORO FAM MED ROBORO,Healthcare,3
KID SPA AUSTIN P T,Healthcare,3
LDILENSDISCOUNTERS,Healthcare,3
ERNDT YONCHAK AGARW MIDDLETOWN,Healthcare,3
VCA KANEOHE KANEOHE,Healthcare,3
VALARIE A PINKERTON TUCSON,Healthcare,3
MARIN MEDICAL LABRATOR,Healthcare,3
MAYFAIR INTERNAL MEDIC DENVER,Healthcare,3
DNA PUBICATIONS Y LIMITLIDCOM,Healthcare,3
JOHN M POBANZ DDS,Healthcare,3
MSU STUDENT HEALTH MANKATO,Healthcare,3
RODNEY BRANDT DDS,Healthcare,3
DEBIT CRD PUR INTL OPTICA PRECISA HERMOSILLO M,Healthcare,3
TWISTERS INC CHAMPLIN,Healthcare,3
MEDWEST BESSEMER,Healthcare,3
ROBERT BRANSTRATOR PRESCOTT,Healthcare,3
MICHAEL E KLAICH OD,Healthcare,3
CONIFER INTGRTC FMLY M,Healthcare,3
CHOLLA DENTAL GROUP,Healthcare,3
VISION SITE OPTICAL,Healthcare,3
STRONG THERAPY INC DENVER,Healthcare,3
CROI DERMATOLO STILLWATER,Healthcare,3
MATTHEW CATHOLIC,Healthcare,3
WELLBORN PACKAGE S COLLEGE STATI T,Healthcare,3
GREENE CHICROPRACTIC C CHEYENNE,Healthcare,3
ELKO VETERINARY CLINIC ELKO,Healthcare,3
DURANT CHIROPRACTIC DURANT,Healthcare,3
BROWN ROAD FMLY MED MESA,Healthcare,3
ORTHOPHY MED SURGE HATTIESBURG,Healthcare,3
CORAZAN AGUILAR AURORA,Healthcare,3
ORLANDO FAMILY PRA ORLANDO,Healthcare,3
CVCLTD PRO SCOTTSDALE,Healthcare,3
YOUNG OAKBRIDGE RAMONA,Healthcare,3
PEMBROKE SQUARE PEMBROKE PINE,Healthcare,3
PHYSICAL THERAPY CHANDLER,Healthcare,3
TROY A ROGERS DDS TUCSON,Healthcare,3
ALLAN M MILLER DDS BRIARCLIFF,Healthcare,3
CRANIOFACIAL PAIN BOISE,Healthcare,3
SWIM AND FITNESS C WESTMINISTER,Healthcare,3
THOMAS S LAYTON CHARLOTTE,Healthcare,3
CEI MARQUAM HILL PORTLAND,Healthcare,3
GROVE FITNESS BOISE,Healthcare,3
FITNESS FASTBAR PASO T,Healthcare,3
UPI EYC AURORA,Healthcare,3
KELLY FAMILY CLINI NEW BRAUNFELS T,Healthcare,3
ROBERT F WALKER CHANDLER,Healthcare,3
BOOTIQUE FITNESS,Healthcare,3
DINGMANS MEDICAL DINGMANS FERR,Healthcare,3
PATRICK D OMEARA MONTROSE,Healthcare,3
CYRUS DIAGNOSTIC IMAGI,Healthcare,3
PROJ FOR PRIDE LIVI,Healthcare,3
CSSC SISTERS GROVE COLORADO SPRI,Healthcare,3
WATAUGA EYE CENTER BOONE,Healthcare,3
A CLARK RUTTINGER P SURPRISE,Healthcare,3
HUNTSMAN CANCER FOUNDA,Healthcare,3
FIONA FLETCHER CANNON FALLS,Healthcare,3
ACTYMCA SAN ANTON,Healthcare,3
MARKET VETERINA SAN DIEGO,Healthcare,3
BLAIRS FERRY PET HOSPI CEDAR RAPIDS,Healthcare,3
LABMD ATLANTA,Healthcare,3
GEHL CHIROPRACTIC CLIN PRESCOTT,Healthcare,3
HSA CARD PURCHASE SOUND BEACH OPTIKS OLD GREENWICH,Healthcare,3
GARLAND EYE ASSOCI GARLAND T,Healthcare,3
HUMANA COMPBENEFITS,Healthcare,3
BWIBODYWISE INTERNATL,Healthcare,3
NELSON CHIROPRACTIC COTTONWOOD,Healthcare,3
OAK PARK DENTISTRY SIMI VALLEY,Healthcare,3
EYE ASSO CORPUS CHRIST CORPUS CHRSTI T,Healthcare,3
YMCA RANCHO FAMILY WEB,Healthcare,3
MADISON VETERINARY HOS MADISON,Healthcare,3
UNIV ORTHOPAEDIC S VOORHEES,Healthcare,3
ROSWELL REGIONAL H ROSWELL,Healthcare,3
ARIZ FITNESS CHIROPRAC GLENDALE,Healthcare,3
JENNAS GLENDALE,Healthcare,3
SWANN INST OFTAL Y LAS AGUA PRIETA S M,Healthcare,3
DENTAL DIDACTICS,Healthcare,3
MAIN FAMILY DENTAL CAR DAVENPORT,Healthcare,3
BETHESDA PEDIATRICS CHANDLER,Healthcare,3
FUTURE FITNESS CEN,Healthcare,3
VUMC NEUROLOGY SPCCON NASHVILLE,Healthcare,3
STANNSCAFETERIA WESTERVILLE,Healthcare,3
SNEAK PEEK ULTRASOUND LAS VEGAS,Healthcare,3
SCMF DOWNTOWN SANTA CRUZ,Healthcare,3
PAIN AND REHABILITATIO PHOENI,Healthcare,3
BARRY A BROWN HELENA,Healthcare,3
SKYLANDS MEDICAL GROUP SPARTA,Healthcare,3
DEBIT CRD PUR INTL FOTOPRI BARCELONA,Healthcare,3
ALLERGY AND ASTH,Healthcare,3
N RALEIGH MEDICAL RALEIGH,Healthcare,3
SOUTH TABOR FAMILY PHY PORTLAND,Healthcare,3
MIDCAROLINA RALEIGH,Healthcare,3
ADRIENNE FORSTNER BART GLENDALE,Healthcare,3
TEANECK PODIATRY TEANECK,Healthcare,3
MERCY REGIONAL MED CTR,Healthcare,3
EYE CARE CEN ORLANDO,Healthcare,3
WAYNE A LUCO DDS RIO RANCHO,Healthcare,3
BOSTWICK LABORATORIES,Healthcare,3
SUDAN MEDICAL CLINIC T,Healthcare,3
NRSING KNWLDGE INT,Healthcare,3
IRMC PHYSICIAN SER VERO BEACH,Healthcare,3
JON KING PHOENI,Healthcare,3
THE FIELDHOUSE B BRAHAM,Healthcare,3
WHITE MOUNTAIN RADIOLO,Healthcare,3
PTR PRIMARY CARE HARV DENVER,Healthcare,3
RANDALL W SMITH DDS OCEANSIDE,Healthcare,3
VEDA SZETO SAN FRANCISCO,Healthcare,3
GREGORY TOROSIAN D,Healthcare,3
CORAL MEDICAL CARE CORAL SPRINGS,Healthcare,3
NORTHVIEW ANIMAL HOSPI ALBUQUERQUE,Healthcare,3
DOWNTOWN YMCA NASHVILLE,Healthcare,3
GRISOLIA JAMES S M SAN DEIGO,Healthcare,3
MICHAEL FISHER RIVERTON,Healthcare,3
DEBIT CRD PUR INTL CERRADA MARBELLA JUAREZ CHI M,Healthcare,3
HSA CARD PURCHASE GRAYBILL MEDICAL G,Healthcare,3
DENVER MIDTOWN SURGERY,Healthcare,3
SONOMA DETERMOLOGY SONOMA,Healthcare,3
AUTISTIC CHILDREN A,Healthcare,3
PCHC PARK HILL PHARMAC PUEBLO,Healthcare,3
CHECK CRD PUR RTRN CEL SPA AND FITNE SALT LAKE CTY,Healthcare,3
DENTAL PLYMOUTH,Healthcare,3
RABUN ANIMAL HOSPITAL MOUNTAIN CITY,Healthcare,3
FIESTA DENTAL CARE CHANDLER,Healthcare,3
GRANT W HEINZ,Healthcare,3
DHYANA YOGA PHILADELPHIA,Healthcare,3
ARCADIA WELL WOMAN SCOTTSDALE,Healthcare,3
OLSEN CHIROPRACTIC BURLEY,Healthcare,3
CLAYMONT TREATMENT CLAYMONT,Healthcare,3
SCOTT L JAMISON NM TUCSON,Healthcare,3
IHP CEDARLOO AND CEDAR FALLS,Healthcare,3
YWCA DULUTH,Healthcare,3
WORTHINGTON ANIMAL CLI LOVELAND,Healthcare,3
KELLER CHIROPRACTIC COLORADO SPRI,Healthcare,3
DANIEL J WHERLEY DDS DENVER,Healthcare,3
LINDORA LLC,Healthcare,3
UPI AURORA,Healthcare,3
LINCOLN ANESTHESIO LINCOLN,Healthcare,3
A SUPER SMILE PHOENI,Healthcare,3
UCLA PHARMACY LOS ANGELES,Healthcare,3
NORTH HARDIN VETERINAR RADCLIFF,Healthcare,3
CAPITAL MMA ELIT,Healthcare,3
SLEEP INSTITUTE UTAH,Healthcare,3
HAVASU FOOTANKLE SURG,Healthcare,3
GOLDS WOODLAND HILLS,Healthcare,3
DOWNTOWN WELLNESS BAKERSFIELD,Healthcare,3
YMCA GRT CINN BURLINGTON,Healthcare,3
HSA CARD PURCHASE MUNEER N HANNA JACKSONVILLE,Healthcare,3
SMIS PTA DENVER,Healthcare,3
ONKAR S BHOWRA SUN CITY,Healthcare,3
CHECK CRD PUR RTRN MARK L JAFFE GLENDALE,Healthcare,3
NAMI WALKS DONATION,Healthcare,3
CHECK CRD PUR RTRN BETTER LIFE CHIROP MERIDIAN,Healthcare,3
PIVOTAL FITNE LAUDERDALE,Healthcare,3
MODERN EYES OPTOME VIRGINIA BEAC,Healthcare,3
ANTHEA DION LTD,Healthcare,3
GREENWAY PET CLINIC TUCSON,Healthcare,3
GREGG CHEYENNE,Healthcare,3
MYOPTIC OPTOMETRY LLC PORTLAND,Healthcare,3
CHECK CRD PUR RTRN BRYAN MEDICAL CENT LINCOLN,Healthcare,3
LESLIE R FISH DDS CHANDLER,Healthcare,3
BEAVERS FAMILY DEN APE,Healthcare,3
BRISBANE CHIROPRAC,Healthcare,3
CHECK CRD PUR RTRN SRCH SOCIAL,Healthcare,3
CHECK CRD PUR RTRN ADVANCED URGENT CARE TEMPE,Healthcare,3
R KIRK LUNDELL DDS SAFFORD,Healthcare,3
EASTPOINT PET CLINIC TUCSON,Healthcare,3
PAYNE ORTHODONTICS PLL,Healthcare,3
ROBISON FAMILY DEN WEST JORDAN,Healthcare,3
ALAMEDA SURGERY,Healthcare,3
ENVISIONR PLUS,Healthcare,3
SOGNO TOSCANO TUSCAN D SCOTTSDALE,Healthcare,3
HSA CARD PURCHASE STROBEL DENTISTRY,Healthcare,3
PRITCHETTE PHYSICAL PHOENI,Healthcare,3
JADE VICTORIA VICTORIA,Healthcare,3
IAFF ALUMNI,Healthcare,3
STRAIGHT LINE ORTHODON PHOENI,Healthcare,3
CHASCO FAMILY ROUND ROCK T,Healthcare,3
BACK BONE CHIROPRACTIC AUSTIN T,Healthcare,3
HSA CARD PURCHASE LLOYD C RIDENOUR DENTON T,Healthcare,3
YOGA TREE LLC SAN FRANCISCO,Healthcare,3
OSGUTHORPE ANIMAL HOSP HOLLADAY,Healthcare,3
EQUINO,Healthcare,3
SIERRA ORTHODONTIC SER,Healthcare,3
SLUCARE SAINT LOUIS,Healthcare,3
HSA CARD PURCHASE PHOENI MEDICAL PEORIA,Healthcare,3
WESTEND DROP CHILD BILLINGS,Healthcare,3
REAL SMILES PLLC FORT WORTH T,Healthcare,3
DELL BERNSTEIN MD DENVER,Healthcare,3
RYAN KRAMER LAKEWOOD,Healthcare,3
DEFIANCE CHIROPRAC DEFIANCE,Healthcare,3
FIT PHYSIQUE LAKE OZARK,Healthcare,3
SALTZER MEDICAL GROUP NAMPA,Healthcare,3
COLONIAL ANIMAL SPRINGFIELD,Healthcare,3
PHYS BILL RIVERWOODS GLENDALE,Healthcare,3
PEAK ORTHOPEDICS A LONE TREE,Healthcare,3
THE OUTPATIENT CEN DELRAY BEACH,Healthcare,3
OCEANA PET HOSPITA PACIFICA,Healthcare,3
POWER HOUSE GYM,Healthcare,3
NEW SKY RIDGE MEDICA,Healthcare,3
ROBERT WOOD JOHNSO NEW BRUNSWICK,Healthcare,3
MDASOUTHEAST,Healthcare,3
CUSTER COUNTY MEDICAL WESTCLIFFE,Healthcare,3
BANNERESTRLLASURGRYCTR PHOENI,Healthcare,3
PROMPT CARE INC CHARLOTTESVIL,Healthcare,3
MANORHOUSE,Healthcare,3
BACK CARE CHIROPRACTIC LAS VEGAS,Healthcare,3
CHIROPRACTOR PHOENI,Healthcare,3
NYSC VARICK,Healthcare,3
RED SEA HEART CENTER,Healthcare,3
SIDS ILLINOIS,Healthcare,3
WALKER METHODIST H MINNEAPOLIS,Healthcare,3
CHAPEL HILLS EYE DOCTO,Healthcare,3
KEVIN A RAUTER DDS FOUNTAIN HILL,Healthcare,3
ROBBINSDALE CHIROCENTE ROBBINSDALE,Healthcare,3
VUMC MEDICAL SPECIALTY NASHVILLE,Healthcare,3
HSA CARD PURCHASE MADISON MEDICAL,Healthcare,3
CODY H SKINNER TUCSON,Healthcare,3
BALLY SITH AVENUE NEW YORK,Healthcare,3
ALFONSO TAN MESA,Healthcare,3
SCOTT W KALOUST,Healthcare,3
SAN TAN ALLERGY ASTH,Healthcare,3
SUMMITHEALTHCAREREGION SHOW LOW,Healthcare,3
SCULPT OMAHA,Healthcare,3
LAKE HIGHLANDS MEDICAL DALLAS T,Healthcare,3
USA HEALTHCARE SUPPLIE NEW YORK,Healthcare,3
IHP URGENT CARE CENTER WATERLOO,Healthcare,3
HSA CARD PURCHASE WEST PACIFIC MEDIC,Healthcare,3
M MARIE DANG DMD M LAWRENCEVILLE,Healthcare,3
CARROLL SUTTON,Healthcare,3
KELLIE D STENNIS BRIGHTON,Healthcare,3
CHECK CRD PUR RTRN UROLOGY CLINICS DALLAS T,Healthcare,3
HEIDI H COLE NORTHFIELD,Healthcare,3
GREG PITTS DDS,Healthcare,3
THE DHARMA ROOM SIOU FALLS,Healthcare,3
DENTISTRY KIDS PASO T,Healthcare,3
HSA CARD PURCHASE MOBILE MEDICAL RES,Healthcare,3
HSA CARD PURCHASE ALTA LOMA DENTAL C ALTA LOMA,Healthcare,3
UTAH VETERINARY MIDVALE,Healthcare,3
BASELINE DENTAL CARE,Healthcare,3
SUN FAMILY HEA SAN MANUEL,Healthcare,3
EMERGENCY CARE PROVIDE T,Healthcare,3
RONALD A POBINER D POWAY,Healthcare,3
EQUINO SHOP,Healthcare,3
LAKE ANIMAL HOSP WHITE BEAR,Healthcare,3
TEAS SINUS CENTER BOERNE T,Healthcare,3
RANGEWOOD DENTAL COLORADO SPRI,Healthcare,3
MARK A WATSON DDS SAN JOSE,Healthcare,3
ALVERNON PHYSICAL THER,Healthcare,3
SKINVET CLINIC LAKE OSWEGO,Healthcare,3
TAYLOR DENTAL CARE SANDY,Healthcare,3
MENDO SMILES UKIAH,Healthcare,3
WALK CHIROPRACTIC CLEARFIELD,Healthcare,3
HSA CARD PURCHASE CARE CHIROPRACT WARSAW,Healthcare,3
RADIANT HEALTH BOULDER,Healthcare,3
COSMETIC CREATIONS DNT ATLANTA,Healthcare,3
INOVA PATHOLOGY,Healthcare,3
BREATHE SALT AND Y JUPITER,Healthcare,3
COASTAL HOLISTIC PACIFICA,Healthcare,3
ROBERT L HOVANCSEK ABERDEEN,Healthcare,3
BENSON FAMILY MEDI PALM DESERT,Healthcare,3
HSA CARD PURCHASE IRA BELL TORO,Healthcare,3
THE EYE INSTITUTE SALT LAKE CIT,Healthcare,3
BAKER FAMILY DENTAL MESA,Healthcare,3
SPENCER SPRINGS ANIMAL LAS VEGAS,Healthcare,3
CHECK CRD PUR RTRN NORTH HILLS HOSPITAL,Healthcare,3
HSA CARD PURCHASE EYE PLACE BLOOMFIELD,Healthcare,3
NOSECK NOSECK TUCSON,Healthcare,3
MICHAEL B WELER TUCSON,Healthcare,3
REDDING FAMILY MED REDDING,Healthcare,3
CHECK CRD PUR RTRN NATIONWIDE VISION CASA GRANDE,Healthcare,3
MAYHEW CHIROPRACTIC GILBERT,Healthcare,3
KENT A FELDMAN DPM SAN DIEGO,Healthcare,3
NELSON A HERNANDE CAPE CORAL,Healthcare,3
GETE DENVER,Healthcare,3
HSA CARD PURCHASE ROWLETT FAMILY DEN ROWLETT T,Healthcare,3
BAPTIST HOSPITALT CORAL GABLES,Healthcare,3
CHECK CRD PUR RTRN FASHION EYE CENTER TUCSON,Healthcare,3
DEBIT CRD PURCHASE CHATEAU WINDSOR MUMBAI,Healthcare,3
SANSUM LOMPOC LOMPOC,Healthcare,3
GATEWAY FAMILY MEDICIN QUEEN CREEK,Healthcare,3
OGA MAIN CAMPUS HOUSTON T,Healthcare,3
WELLINGTON REGIONA,Healthcare,3
CARE PLUS WALK BRANDON,Healthcare,3
MATRI VISION HOUSTON T,Healthcare,3
YMCA METRO AREA,Healthcare,3
MARGARET L ROMEO MACCLENNY,Healthcare,3
TRUE VIEW IMAGING T,Healthcare,3
DESERT RIDGE GASTROENT,Healthcare,3
BEHAVIORAL HEALTH ROUND ROCK T,Healthcare,3
HSA CARD PURCHASE SMH BSHSI CST SRV,Healthcare,3
EMER MED SPECIALI,Healthcare,3
CCF ENDOWMENT CLEVELAND,Healthcare,3
NIVEEN K ABDELMESSIH GLENDALE,Healthcare,3
SHEITELMAN CHIROPRACTI SURPRISE,Healthcare,3
CHECK CRD PUR RTRN ARIZONA CACTUS P PHOENI,Healthcare,3
CHESTERFIELD VET C BORDENTOWN,Healthcare,3
UBS,Healthcare,3
ACCIDENT SPORTS INJ ROSEVILLE,Healthcare,3
BARTOO MARTIN DDS ASHEVILLE,Healthcare,3
ALTA DERMATOLOGY GROUP MESA,Healthcare,3
SOUTHWESTCANDY COM,Healthcare,3
MICHEL MATOUK D FORT LAUDERDA,Healthcare,3
HSA CARD PURCHASE GREGG E DAVIS L PRINCETON,Healthcare,3
ASCENT DENTAL GROU DENVER,Healthcare,3
SEDONA EYE CARE SEDONA,Healthcare,3
BIORESTORATION MED DRAPER,Healthcare,3
VISION CLINIC GALLUP,Healthcare,3
DHHA E SIDE MED CLINIC DENVER,Healthcare,3
BANCROFT FOOD CENT BANCROFT,Healthcare,3
CMA FAMILY PHYSICI CULPEPER,Healthcare,3
MATA DENTAL ASSOCIATES BROOMFIELD,Healthcare,3
GEORGE KOUTSOUKOS VALENCIA,Healthcare,3
BIOMECHANICAL RESTRUCT PHOENI,Healthcare,3
CONSULTANTS INTERNA,Healthcare,3
HSA CARD PURCHASE WHEATON FRANCISCAN,Healthcare,3
LADD DENTAL GROUP G GREENTOWN,Healthcare,3
HSA CARD PURCHASE WESTERN WAYNE PHYS ALLEN PARK,Healthcare,3
HHC T,Healthcare,3
MARICOPA ENT TEMPE,Healthcare,3
HAYDEN LAKE FAMILY HAYDEN,Healthcare,3
CHECK CRD PUR RTRN ORTHODONTICS MERIDIAN,Healthcare,3
CHECK CRD PUR RTRN DESERT FOOTHILLS YMCA SCOTTSDALE,Healthcare,3
INTEGRATIVE INTERNAL M,Healthcare,3
UCDMC PAVILION CAFE SACRAMENTO,Healthcare,3
STUDENT HEALTH MOSCOW,Healthcare,3
SETON T,Healthcare,3
CHECK CRD PUR RTRN SWIM NEPTUNE SCOTTSDALE,Healthcare,3
TRIA ENDEAVORS BLOOMINGTON,Healthcare,3
SCOTT R ELKIN AUSTIN T,Healthcare,3
ALTON TOWERS ENT ALTON,Healthcare,3
CHECK CRD PUR RTRN TRIPLE R DENTURES COEURDALENE,Healthcare,3
SHORE FAMILY HEALTH MANITOWOC,Healthcare,3
PED CARE TREAS JENSEN BEACH,Healthcare,3
WAKE FIELD SMILES,Healthcare,3
STAN GUBERMAN,Healthcare,3
CLICKN KIDS,Healthcare,3
WWWMULTIPLAY SOUTHAMPTON,Healthcare,3
SMART SPECS FLAGSTAFF,Healthcare,3
ASTON VETERINARY H MEDIA,Healthcare,3
GARY G LAMOND DDS LLC MILFORD,Healthcare,3
VALERIE KELLBACH DDS,Healthcare,3
NORMAN HOWARD G AVONDALE,Healthcare,3
ADV PAIN THERAPY,Healthcare,3
GREGORY M SCHACKEL M DURANGO,Healthcare,3
DANNY L DDS AUSTIN T,Healthcare,3
CARL B BULLEN DDS BULLHEAD CITY,Healthcare,3
ADVANCED ORTHODONTICS,Healthcare,3
BARRY KIRSCHNER DDS SUN CITY WEST,Healthcare,3
SIMON MED IMAGING INC COTTONWOOD,Healthcare,3
CHIRO MEDICAL GROUP SAN FRANCISC,Healthcare,3
CHIROPRACTIC HEALTH PASO T,Healthcare,3
NORWICH ORTHOPEDIC FRANKLIN,Healthcare,3
RANDALL C BRETZING MESA,Healthcare,3
THOMAS BRAMHALL LEWISVILLE T,Healthcare,3
BACK NECK CENTER FLAGSTAFF,Healthcare,3
OTTO C GOYCO INTERNAL CUMMING,Healthcare,3
HSA CARD PURCHASE HEALTH CARE PHY,Healthcare,3
LDS FMLY SVSMANHATTAN NEW YORK,Healthcare,3
HUGHSTON ORTHOPEDIC COLUMBUS,Healthcare,3
PENN NATIONAL,Healthcare,3
MTSTR CARDIOVSCLARSRV OGDEN,Healthcare,3
CARLOS A HERRERA SUGAR LAND T,Healthcare,3
THE SHEPHERDS CHAPEL GRAVETTE,Healthcare,3
VISTA CHIROPRAC,Healthcare,3
CHECK CRD PUR RTRN MICHAEL T LEE PHOENI,Healthcare,3
PROCARE MEDICAL CENTER LAS VEGAS,Healthcare,3
KAKOURAS FAMILY CHARLOTTE,Healthcare,3
LAKESIDE ORTHOPEDIC LAKE HAVASU C,Healthcare,3
TIMOTHY VALA DDS LYNDHURST,Healthcare,3
CHECK CRD PUR RTRN CLINICA CAMPESINA FAMI THORNTON,Healthcare,3
SMILELINES FAMILY AND MARICOPA,Healthcare,3
LUMC CANCER CENTER MAYWOOD,Healthcare,3
THE WOMANS CENTER MESA,Healthcare,3
BUSHMAN DENTAL CARE SAFFORD,Healthcare,3
JULIE M PERRY,Healthcare,3
HSA CARD PURCHASE JOHN MUIR SBO,Healthcare,3
HSA CARD PURCHASE E CHARMAINE BARIZO,Healthcare,3
LADY FITNESS WEST OGDEN,Healthcare,3
OPTIMAL EYE CARE LEWIS CENTER,Healthcare,3
CARLOS VILLALOBOS ENTE PHOENI,Healthcare,3
EMANCIPET AUSTIN T,Healthcare,3
SPECTACLE SHOPPE I NEW BRIGHTON,Healthcare,3
JOSE PEREZ ALICE T,Healthcare,3
VISTA REHAB MES MESQUITE T,Healthcare,3
PEIDMONT PSYCHIATRIC C LYNCHBURG,Healthcare,3
ROSEVILLE CLINI,Healthcare,3
SAN DIEGO PREMIER DENT ENCINITAS,Healthcare,3
FLORIDA REFERENCE,Healthcare,3
WESTVIEW FAMILY AVONDALE,Healthcare,3
ABSOLUTE CHIROPRACTIC GRAND JCT,Healthcare,3
MERCY GRACE PRIVATE GILBERT,Healthcare,3
SOUTH SEMINOLE HOS LONGWOOD,Healthcare,3
ASSOCIATED DENTAL TUCSON,Healthcare,3
JCL AUILLARY,Healthcare,3
HSA CARD PURCHASE SOUTH BEND CLINIC,Healthcare,3
GIBBONS OPTICAL ROCHESTER,Healthcare,3
GUY L PHILLIPS DDS P JACKSONVILLE,Healthcare,3
NADINE M HUTCHINS DDS GRAND JUNCTIO,Healthcare,3
